onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	12.640999999999998	2_true_negate	1.0	3.391	Fay is taller than Lou	Lou is taller than Ann	Ann is taller than Red	Red is not taller than Fay	Fay_3_true_negate.wav
12.640999999999998	4.294	control	1.0	0.633	n/a	n/a	n/a	n/a	n/a
16.935	11.316	2_true_affirm	1.0	1.601	Flo is faster than Ken	Ken is faster than Van	Van is faster than Pam	Flo is faster than Van	Flo_2_true_affirm.wav
28.251	11.655	2_false_negate	1.0	1.989	Dot is older than Emm	Emm is older than Lug	Lug is older than Gil	Dot is not older than Gil 	Dot_3_false_negate.wav
39.906	3.375	control	1.0	0.481	n/a	n/a	n/a	n/a	n/a
43.28100000000001	11.654000000000002	2_false_negate	1.0	2.735	Gil is older than Cam	Cam is older than Jen	Jen is older than Ebb	Gil is not older than Jen	Gil_2_false_negate.wav
54.935	11.337	2_false_affirm	1.0	2.426	Joy is taller than Ken	Ken is taller than Wes	Wes is taller than Lee	Wes is taller than Joy	Joy_2_false_affirm.wav
66.27199999999999	10.566	2_true_affirm	0.0	1.6669999999999998	Lin is shorter than May	May is shorter than Roy	Roy is shorter than Jef	Lin is shorter than Roy	Lin_2_true_affirm.wav
76.83800000000002	11.339	2_true_affirm	1.0	1.641	Mal is younger than Sol	Sol is younger than Red	Red is younger than Lee	Mal is younger than Red	Mal_2_true_affirm.wav
88.177	10.904000000000002	2_true_affirm	1.0	1.602	Jen is faster than Lou	Lou is faster than Rob	Rob is faster than Fin	Jen is faster than Rob	Jen_2_true_affirm.wav
99.081	10.903	2_true_affirm	1.0	1.594	Kai is bigger than Rey	Rey is bigger than Lon	Lon is bigger than Sal	Kai is bigger than Sal 	Kai_3_true_affirm.wav
109.984	13.091	2_false_negate	0.0	3.389	Mac is older than Flo	Flo is older than Ray	Edd is older than Mac	Mac is not older than Ray	Mac_2_false_negate.wav
123.075	11.398	2_true_affirm	1.0	1.746	Ken is younger than Gil	Gil is younger than Bab	Bab is younger than Ell	Ken is younger than Ell 	Ken_3_true_affirm.wav
134.47299999999998	3.809	control	0.0	0.529	n/a	n/a	n/a	n/a	n/a
138.282	11.42	2_false_affirm	1.0	1.775	Ike is shorter than Bob	Bob is shorter than Jon	Jon is shorter than Lex	Lex is shorter than Ike	Ike_3_false_affirm.wav
149.702	3.728	control	1.0	0.496	n/a	n/a	n/a	n/a	n/a
153.43	3.176	control	1.0	0.349	n/a	n/a	n/a	n/a	n/a
156.606	3.945	control	1.0	0.303	n/a	n/a	n/a	n/a	n/a
160.55100000000004	4.142	control	1.0	0.44	n/a	n/a	n/a	n/a	n/a
164.69299999999996	10.944	2_true_affirm	1.0	1.636	Cam is smaller than Ike	Ike is smaller than Bob	Bob is smaller than Doc	Cam is smaller than Doc	Cam_3_true_affirm.wav
175.637	10.542	2_false_affirm	1.0	1.6130000000000002	Moe is younger than Liz	Liz is younger than Gus	Gus is younger than Ben	Ben is younger than Moe	Moe_3_false_affirm.wav
186.179	11.784	2_true_negate	0.0	2.549	Jep is shorter than Lon	Lon is shorter than Nat	Nat is shorter than Ace 	Ace is not shorter than Jep	Jep_3_true_negate.wav
197.963	3.425	control	1.0	0.54	n/a	n/a	n/a	n/a	n/a
201.388	11.720999999999998	2_true_negate	1.0	2.467	Fil is faster than Luk	Luk is faster than Dan	Dan is faster than Ace	Dan is not faster than Fil	Fil_2_true_negate.wav
213.109	4.013	control	1.0	0.735	n/a	n/a	n/a	n/a	n/a
217.122	10.442	2_true_affirm	1.0	1.511	Dre is taller than Kay	Kay is taller than Lug	Lug is taller than Joi	Dre is taller than Joi	Dre_3_true_affirm.wav
227.564	10.528	2_true_affirm	1.0	1.681	Don is slower than Jan	Jan is slower than Val	Val is slower than Mac	Don is slower than Val	Don_2_true_affirm2.wav
