onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	12.091	2_false_affirm	1.0	3.182	Ned is slower than Max	Max is slower than Sam	Sam is slower than Rob	Sam is slower than Ned	Ned_2_false_affirm.wav
12.091	12.095999999999998	2_false_affirm	0.0	2.8489999999999998	Nat is smaller than Rex	Rex is smaller than Bud	Bud is smaller than Doc	Doc is smaller than Nat	Nat_3_false_affirm.wav
24.186999999999998	3.79	control	1.0	0.511	n/a	n/a	n/a	n/a	n/a
27.976999999999997	11.390999999999998	2_true_affirm	1.0	2.49	Abe is taller than Ben	Ben is taller than Edd	Edd is taller than Fay	Abe is taller than Edd	Abe_2_true_affirm.wav
39.368	12.034	2_true_negate	0.0	2.3369999999999997	Tai is shorter than Rex	Rex is shorter than Van	Van is shorter than Sol	Sol is not shorter than Tai	Tai_3_true_negate.wav
51.402	10.632	2_true_affirm	1.0	1.784	Lex is shorter than Jon	Jon is shorter than Moe	Moe is shorter than Nat	Lex is shorter than Nat	Lex_3_true_affirm.wav
62.034	3.3819999999999997	control	1.0	0.489	n/a	n/a	n/a	n/a	n/a
65.416	11.162	2_true_affirm	1.0	1.51	Don is younger than Lee	Lee is younger than Mac	Mac is younger than Tom	Don is younger than Mac	Don_2_true_affirm.wav
76.578	4.162	control	1.0	0.536	n/a	n/a	n/a	n/a	n/a
80.74	3.763	control	1.0	0.49	n/a	n/a	n/a	n/a	n/a
84.50299999999999	11.849	2_false_negate	1.0	2.1430000000000002	Bee is younger than Ted	Ted is younger than Rae	Rae is younger than Jon	Bee is not younger than Jon	Bee_3_false_negate.wav
96.352	12.84	2_true_affirm	0.0	3.182	Ebb is bigger than Pit	Pit is bigger than Ann	Ann is bigger than Ebb	Ebb is bigger than Ann	Ebb_2_true_affirm.wav
109.19200000000001	4.232	control	1.0	0.563	n/a	n/a	n/a	n/a	n/a
113.42399999999999	10.613	2_true_affirm	1.0	1.36	Jep is older than Nan	Nan is older than Lem	Lem is older than Sue	Jep is older than Sue	Jep_3_true_affirm.wav
124.037	3.392	control	1.0	0.496	n/a	n/a	n/a	n/a	n/a
127.429	11.093	2_false_negate	1.0	1.776	Dre is faster than Sue	Sue is faster than Ike	Ike is faster than Don	Dre is not faster than Ike	Dre_2_false_negate.wav
138.52200000000002	11.605	2_false_affirm	1.0	2.722	Don is bigger than Abe	Abe is bigger than Pam	Pam is bigger than Rex	Pam is bigger than Don	Don_2_false_affirm.wav
150.127	10.854000000000001	2_true_affirm	1.0	1.999	Don is faster than Max	Max is faster than Dee	Dee is faster than Sky	Don is faster than Sky	Don_3_true_affirm.wav
160.981	3.761	control	1.0	0.53	n/a	n/a	n/a	n/a	n/a
164.74200000000002	3.159	control	1.0	0.342	n/a	n/a	n/a	n/a	n/a
167.90099999999998	4.065	control	1.0	0.371	n/a	n/a	n/a	n/a	n/a
171.96599999999998	11.288	2_true_affirm	1.0	1.617	Joy is bigger than Gus	Gus is bigger than Ace	Ace is bigger than Kim	Joy is bigger than Kim	Joy_3_true_affirm.wav
183.25400000000002	11.540999999999999	2_true_affirm	0.0	2.235	Wes is older than Pam	Pam is older than Tim	Tim is older than Wes	Wes is older than Tim	Wes_2_true_affirm.wav
194.795	11.484000000000002	2_true_negate	0.0	2.175	Dan is slower than Van	Van is slower than Luz	Luz is slower than Bev	Luz is not slower than Dan	Dan_2_true_negate.wav
206.27900000000002	11.109000000000002	2_true_negate	0.0	2.412	Ron is smaller than Sam	Sam is smaller than Ace	Ace is smaller than Joe	Ace is not smaller than Ron	Ron_2_true_negate.wav
217.388	11.657	2_false_negate	1.0	2.7489999999999997	Tim is faster than Eve	Eve is faster than Fay	Fay is faster than Sam	Tim is not faster than Sam	Tim_3_false_negate.wav
229.045	11.08	2_true_affirm	1.0	1.839	Bud is slower than Joe	Joe is slower than Liz	Liz is slower than Rex	Bud is slower than Rex	Bud_3_true_affirm.wav
