onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.009	2_true_affirm	1.0	1.087	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
10.009	11.651	3_true_affirm	1.0	2.36	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
21.66	11.067	3_false_negate	1.0	1.746	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
32.727	10.839	2_false_affirm	0.0	1.147	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
43.566	9.972000000000001	3_false_affirm	0.0	1.1159999999999999	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
53.538000000000004	4.202	control	1.0	0.516	n/a	n/a	n/a	n/a	n/a
57.74	9.807	3_true_affirm	1.0	0.882	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
67.547	10.757	3_true_affirm	1.0	1.051	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
78.304	11.347000000000001	3_true_negate	1.0	1.6480000000000001	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
89.65100000000001	10.661	3_false_negate	0.0	1.011	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
100.31200000000001	3.714	control	1.0	0.43200000000000005	n/a	n/a	n/a	n/a	n/a
104.02600000000001	10.395	2_true_affirm	1.0	1.139	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
114.421	3.765	control	1.0	0.46799999999999997	n/a	n/a	n/a	n/a	n/a
118.186	10.610999999999999	3_true_negate	1.0	1.369	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
128.797	3.36	control	1.0	0.524	n/a	n/a	n/a	n/a	n/a
132.157	4.096	control	1.0	0.46299999999999997	n/a	n/a	n/a	n/a	n/a
136.253	4.007	control	1.0	0.32899999999999996	n/a	n/a	n/a	n/a	n/a
140.26	10.811	2_true_affirm	1.0	1.0959999999999999	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
151.071	10.790999999999999	2_true_affirm	1.0	1.095	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
161.862	10.315	2_true_negate	1.0	1.462	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
172.17700000000002	3.74	control	1.0	0.446	n/a	n/a	n/a	n/a	n/a
175.917	10.748	3_true_affirm	1.0	1.432	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
186.665	9.919	2_false_affirm	1.0	1.072	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
196.584	3.301	control	1.0	0.409	n/a	n/a	n/a	n/a	n/a
199.885	10.026	2_true_affirm	1.0	1.1059999999999999	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
209.91099999999997	10.444	2_false_negate	1.0	1.21	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
220.355	3.2680000000000002	control	1.0	0.461	n/a	n/a	n/a	n/a	n/a
