onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.639000000000001	2_false_affirm	1.0	1.733	Ned is slower than Max	Max is slower than Sam	Sam is slower than Rob	Sam is slower than Ned	Ned_2_false_affirm.wav
10.639000000000001	13.312000000000001	2_false_affirm	0.0	4.061	Nat is smaller than Rex	Rex is smaller than Bud	Bud is smaller than Doc	Doc is smaller than Nat	Nat_3_false_affirm.wav
23.951	4.4110000000000005	control	1.0	1.113	n/a	n/a	n/a	n/a	n/a
28.362	10.564	2_true_affirm	1.0	1.629	Abe is taller than Ben	Ben is taller than Edd	Edd is taller than Fay	Abe is taller than Edd	Abe_2_true_affirm.wav
38.926	14.782	2_true_negate	1.0	5.05	Tai is shorter than Rex	Rex is shorter than Van	Van is shorter than Sol	Sol is not shorter than Tai	Tai_3_true_negate.wav
53.708	10.312999999999999	2_true_affirm	1.0	1.483	Lex is shorter than Jon	Jon is shorter than Moe	Moe is shorter than Nat	Lex is shorter than Nat	Lex_3_true_affirm.wav
64.021	3.542	control	1.0	0.643	n/a	n/a	n/a	n/a	n/a
67.563	10.952	2_true_affirm	1.0	1.3159999999999998	Don is younger than Lee	Lee is younger than Mac	Mac is younger than Tom	Don is younger than Mac	Don_2_true_affirm.wav
78.515	4.162	control	1.0	0.531	n/a	n/a	n/a	n/a	n/a
82.677	3.6889999999999996	control	1.0	0.40399999999999997	n/a	n/a	n/a	n/a	n/a
86.366	11.507	2_false_negate	1.0	1.758	Bee is younger than Ted	Ted is younger than Rae	Rae is younger than Jon	Bee is not younger than Jon	Bee_3_false_negate.wav
97.87299999999999	12.370999999999999	2_true_affirm	0.0	2.714	Ebb is bigger than Pit	Pit is bigger than Ann	Ann is bigger than Ebb	Ebb is bigger than Ann	Ebb_2_true_affirm.wav
110.244	4.6339999999999995	control	1.0	0.932	n/a	n/a	n/a	n/a	n/a
114.87799999999999	11.13	2_true_affirm	1.0	1.869	Jep is older than Nan	Nan is older than Lem	Lem is older than Sue	Jep is older than Sue	Jep_3_true_affirm.wav
126.008	3.6010000000000004	control	1.0	0.713	n/a	n/a	n/a	n/a	n/a
129.609	10.960999999999999	2_false_negate	1.0	1.653	Dre is faster than Sue	Sue is faster than Ike	Ike is faster than Don	Dre is not faster than Ike	Dre_2_false_negate.wav
140.57	12.69	2_false_affirm	1.0	3.7910000000000004	Don is bigger than Abe	Abe is bigger than Pam	Pam is bigger than Rex	Pam is bigger than Don	Don_2_false_affirm.wav
153.26	10.661	2_true_affirm	1.0	1.819	Don is faster than Max	Max is faster than Dee	Dee is faster than Sky	Don is faster than Sky	Don_3_true_affirm.wav
163.921	4.213	control	1.0	0.996	n/a	n/a	n/a	n/a	n/a
168.13400000000001	3.327	control	1.0	0.495	n/a	n/a	n/a	n/a	n/a
171.46099999999998	4.113	control	1.0	0.42	n/a	n/a	n/a	n/a	n/a
175.574	10.855	2_true_affirm	1.0	1.165	Joy is bigger than Gus	Gus is bigger than Ace	Ace is bigger than Kim	Joy is bigger than Kim	Joy_3_true_affirm.wav
186.429	11.264000000000001	2_true_affirm	0.0	1.9269999999999998	Wes is older than Pam	Pam is older than Tim	Tim is older than Wes	Wes is older than Tim	Wes_2_true_affirm.wav
197.69299999999998	11.852	2_true_negate	1.0	2.556	Dan is slower than Van	Van is slower than Luz	Luz is slower than Bev	Luz is not slower than Dan	Dan_2_true_negate.wav
209.545	12.654000000000002	2_true_negate	1.0	3.9410000000000003	Ron is smaller than Sam	Sam is smaller than Ace	Ace is smaller than Joe	Ace is not smaller than Ron	Ron_2_true_negate.wav
222.199	12.46	2_false_negate	0.0	3.56	Tim is faster than Eve	Eve is faster than Fay	Fay is faster than Sam	Tim is not faster than Sam	Tim_3_false_negate.wav
234.65900000000002	12.102	2_true_affirm	1.0	2.845	Bud is slower than Joe	Joe is slower than Liz	Liz is slower than Rex	Bud is slower than Rex	Bud_3_true_affirm.wav
