onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	11.39	2_false_affirm	1.0	2.492	Ned is slower than Max	Max is slower than Sam	Sam is slower than Rob	Sam is slower than Ned	Ned_2_false_affirm.wav
11.39	11.675	2_false_affirm	1.0	2.414	Nat is smaller than Rex	Rex is smaller than Bud	Bud is smaller than Doc	Doc is smaller than Nat	Nat_3_false_affirm.wav
23.065	6.499	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
29.564	10.423	2_true_affirm	1.0	1.496	Abe is taller than Ben	Ben is taller than Edd	Edd is taller than Fay	Abe is taller than Edd	Abe_2_true_affirm.wav
39.986999999999995	12.600999999999999	2_true_negate	1.0	2.8819999999999997	Tai is shorter than Rex	Rex is shorter than Van	Van is shorter than Sol	Sol is not shorter than Tai	Tai_3_true_negate.wav
52.588	10.413	2_true_affirm	1.0	1.5730000000000002	Lex is shorter than Jon	Jon is shorter than Moe	Moe is shorter than Nat	Lex is shorter than Nat	Lex_3_true_affirm.wav
63.001000000000005	5.68	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
68.681	10.902999999999999	2_true_affirm	1.0	1.26	Don is younger than Lee	Lee is younger than Mac	Mac is younger than Tom	Don is younger than Mac	Don_2_true_affirm.wav
79.584	7.222	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
86.806	6.482	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
93.288	11.097000000000001	2_false_negate	1.0	1.385	Bee is younger than Ted	Ted is younger than Rae	Rae is younger than Jon	Bee is not younger than Jon	Bee_3_false_negate.wav
104.385	12.059000000000001	2_true_affirm	0.0	2.398	Ebb is bigger than Pit	Pit is bigger than Ann	Ann is bigger than Ebb	Ebb is bigger than Ann	Ebb_2_true_affirm.wav
116.444	7.274	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
123.71799999999999	10.345999999999998	2_true_affirm	1.0	1.105	Jep is older than Nan	Nan is older than Lem	Lem is older than Sue	Jep is older than Sue	Jep_3_true_affirm.wav
134.064	5.681	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
139.745	11.387	2_false_negate	1.0	2.086	Dre is faster than Sue	Sue is faster than Ike	Ike is faster than Don	Dre is not faster than Ike	Dre_2_false_negate.wav
151.132	10.343	2_false_affirm	1.0	1.442	Don is bigger than Abe	Abe is bigger than Pam	Pam is bigger than Rex	Pam is bigger than Don	Don_2_false_affirm.wav
161.475	10.385	2_true_affirm	1.0	1.54	Don is faster than Max	Max is faster than Dee	Dee is faster than Sky	Don is faster than Sky	Don_3_true_affirm.wav
171.86	6.419	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
178.27900000000002	5.617000000000001	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
183.896	7.292000000000001	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
191.188	11.447000000000001	2_true_affirm	1.0	1.746	Joy is bigger than Gus	Gus is bigger than Ace	Ace is bigger than Kim	Joy is bigger than Kim	Joy_3_true_affirm.wav
202.635	10.964	2_true_affirm	0.0	1.646	Wes is older than Pam	Pam is older than Tim	Tim is older than Wes	Wes is older than Tim	Wes_2_true_affirm.wav
213.59900000000002	12.912	2_true_negate	0.0	3.615	Dan is slower than Van	Van is slower than Luz	Luz is slower than Bev	Luz is not slower than Dan	Dan_2_true_negate.wav
226.511	11.218	2_true_negate	0.0	2.495	Ron is smaller than Sam	Sam is smaller than Ace	Ace is smaller than Joe	Ace is not smaller than Ron	Ron_2_true_negate.wav
237.729	10.571	2_false_negate	1.0	1.656	Tim is faster than Eve	Eve is faster than Fay	Fay is faster than Sam	Tim is not faster than Sam	Tim_3_false_negate.wav
248.3	10.710999999999999	2_true_affirm	1.0	1.472	Bud is slower than Joe	Joe is slower than Liz	Liz is slower than Rex	Bud is slower than Rex	Bud_3_true_affirm.wav
