onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	13.525	2_false_affirm	0.0	4.625	Ned is slower than Max	Max is slower than Sam	Sam is slower than Rob	Sam is slower than Ned	Ned_2_false_affirm.wav
13.525	12.333	2_false_affirm	0.0	3.094	Nat is smaller than Rex	Rex is smaller than Bud	Bud is smaller than Doc	Doc is smaller than Nat	Nat_3_false_affirm.wav
25.858	4.013	control	1.0	0.747	n/a	n/a	n/a	n/a	n/a
29.871	13.895999999999999	2_true_affirm	1.0	4.997	Abe is taller than Ben	Ben is taller than Edd	Edd is taller than Fay	Abe is taller than Edd	Abe_2_true_affirm.wav
43.766999999999996	11.817	2_true_negate	0.0	2.116	Tai is shorter than Rex	Rex is shorter than Van	Van is shorter than Sol	Sol is not shorter than Tai	Tai_3_true_negate.wav
55.583999999999996	12.467	2_true_affirm	1.0	3.635	Lex is shorter than Jon	Jon is shorter than Moe	Moe is shorter than Nat	Lex is shorter than Nat	Lex_3_true_affirm.wav
68.051	3.4419999999999997	control	1.0	0.563	n/a	n/a	n/a	n/a	n/a
71.493	17.637999999999998	2_true_affirm	0.0	n/a	Don is younger than Lee	Lee is younger than Mac	Mac is younger than Tom	Don is younger than Mac	Don_2_true_affirm.wav
89.131	4.045	control	1.0	0.423	n/a	n/a	n/a	n/a	n/a
93.176	3.693	control	1.0	0.42	n/a	n/a	n/a	n/a	n/a
96.869	17.703	2_false_negate	0.0	n/a	Bee is younger than Ted	Ted is younger than Rae	Rae is younger than Jon	Bee is not younger than Jon	Bee_3_false_negate.wav
114.572	17.637999999999998	2_true_affirm	0.0	n/a	Ebb is bigger than Pit	Pit is bigger than Ann	Ann is bigger than Ebb	Ebb is bigger than Ann	Ebb_2_true_affirm.wav
132.21	4.202	control	1.0	0.519	n/a	n/a	n/a	n/a	n/a
136.412	11.595	2_true_affirm	1.0	2.3409999999999997	Jep is older than Nan	Nan is older than Lem	Lem is older than Sue	Jep is older than Sue	Jep_3_true_affirm.wav
148.007	3.4210000000000003	control	1.0	0.54	n/a	n/a	n/a	n/a	n/a
151.428	17.299	2_false_negate	0.0	n/a	Dre is faster than Sue	Sue is faster than Ike	Ike is faster than Don	Dre is not faster than Ike	Dre_2_false_negate.wav
168.727	16.899	2_false_affirm	0.0	n/a	Don is bigger than Abe	Abe is bigger than Pam	Pam is bigger than Rex	Pam is bigger than Don	Don_2_false_affirm.wav
185.62599999999998	13.919	2_true_affirm	0.0	5.06	Don is faster than Max	Max is faster than Dee	Dee is faster than Sky	Don is faster than Sky	Don_3_true_affirm.wav
199.545	3.661	control	1.0	0.431	n/a	n/a	n/a	n/a	n/a
203.206	3.2769999999999997	control	1.0	0.445	n/a	n/a	n/a	n/a	n/a
206.483	4.13	control	1.0	0.426	n/a	n/a	n/a	n/a	n/a
210.613	17.686	2_true_affirm	0.0	n/a	Joy is bigger than Gus	Gus is bigger than Ace	Ace is bigger than Kim	Joy is bigger than Kim	Joy_3_true_affirm.wav
228.299	15.29	2_true_affirm	1.0	5.994	Wes is older than Pam	Pam is older than Tim	Tim is older than Wes	Wes is older than Tim	Wes_2_true_affirm.wav
243.58900000000003	11.376	2_true_negate	0.0	2.0780000000000003	Dan is slower than Van	Van is slower than Luz	Luz is slower than Bev	Luz is not slower than Dan	Dan_2_true_negate.wav
254.965	16.687	2_true_negate	0.0	n/a	Ron is smaller than Sam	Sam is smaller than Ace	Ace is smaller than Joe	Ace is not smaller than Ron	Ron_2_true_negate.wav
271.652	16.894000000000002	2_false_negate	0.0	n/a	Tim is faster than Eve	Eve is faster than Fay	Fay is faster than Sam	Tim is not faster than Sam	Tim_3_false_negate.wav
288.546	17.225	2_true_affirm	0.0	n/a	Bud is slower than Joe	Joe is slower than Liz	Liz is slower than Rex	Bud is slower than Rex	Bud_3_true_affirm.wav
