onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	11.89	2_false_affirm	1.0	2.977	Ned is slower than Max	Max is slower than Sam	Sam is slower than Rob	Sam is slower than Ned	Ned_2_false_affirm.wav
11.89	11.09	2_false_affirm	1.0	1.835	Nat is smaller than Rex	Rex is smaller than Bud	Bud is smaller than Doc	Doc is smaller than Nat	Nat_3_false_affirm.wav
22.98	5.447	control	0.0	2.177	n/a	n/a	n/a	n/a	n/a
28.427	10.456	2_true_affirm	1.0	1.551	Abe is taller than Ben	Ben is taller than Edd	Edd is taller than Fay	Abe is taller than Edd	Abe_2_true_affirm.wav
38.883	11.867	2_true_negate	1.0	2.1430000000000002	Tai is shorter than Rex	Rex is shorter than Van	Van is shorter than Sol	Sol is not shorter than Tai	Tai_3_true_negate.wav
50.75	10.895999999999999	2_true_affirm	1.0	2.0469999999999997	Lex is shorter than Jon	Jon is shorter than Moe	Moe is shorter than Nat	Lex is shorter than Nat	Lex_3_true_affirm.wav
61.646	3.6010000000000004	control	1.0	0.693	n/a	n/a	n/a	n/a	n/a
65.247	12.597000000000001	2_true_affirm	1.0	2.929	Don is younger than Lee	Lee is younger than Mac	Mac is younger than Tom	Don is younger than Mac	Don_2_true_affirm.wav
77.844	4.848	control	1.0	1.218	n/a	n/a	n/a	n/a	n/a
82.69200000000001	3.763	control	1.0	0.479	n/a	n/a	n/a	n/a	n/a
86.455	11.582	2_false_negate	0.0	1.867	Bee is younger than Ted	Ted is younger than Rae	Rae is younger than Jon	Bee is not younger than Jon	Bee_3_false_negate.wav
98.037	11.97	2_true_affirm	1.0	2.334	Ebb is bigger than Pit	Pit is bigger than Ann	Ann is bigger than Ebb	Ebb is bigger than Ann	Ebb_2_true_affirm.wav
110.007	7.28	control	0.0	n/a	n/a	n/a	n/a	n/a	n/a
117.287	13.815999999999999	2_true_affirm	1.0	4.565	Jep is older than Nan	Nan is older than Lem	Lem is older than Sue	Jep is older than Sue	Jep_3_true_affirm.wav
131.10299999999998	3.622	control	1.0	0.722	n/a	n/a	n/a	n/a	n/a
134.725	12.780999999999999	2_false_negate	1.0	3.488	Dre is faster than Sue	Sue is faster than Ike	Ike is faster than Don	Dre is not faster than Ike	Dre_2_false_negate.wav
147.506	11.713	2_false_affirm	1.0	2.7960000000000003	Don is bigger than Abe	Abe is bigger than Pam	Pam is bigger than Rex	Pam is bigger than Don	Don_2_false_affirm.wav
159.219	10.333	2_true_affirm	1.0	1.4809999999999999	Don is faster than Max	Max is faster than Dee	Dee is faster than Sky	Don is faster than Sky	Don_3_true_affirm.wav
169.55200000000002	4.129	control	1.0	0.888	n/a	n/a	n/a	n/a	n/a
173.68099999999998	3.343	control	1.0	0.5	n/a	n/a	n/a	n/a	n/a
177.024	4.375	control	1.0	0.664	n/a	n/a	n/a	n/a	n/a
181.399	12.208	2_true_affirm	1.0	2.5140000000000002	Joy is bigger than Gus	Gus is bigger than Ace	Ace is bigger than Kim	Joy is bigger than Kim	Joy_3_true_affirm.wav
193.607	15.122	2_true_affirm	1.0	5.817	Wes is older than Pam	Pam is older than Tim	Tim is older than Wes	Wes is older than Tim	Wes_2_true_affirm.wav
208.729	12.269	2_true_negate	0.0	2.97	Dan is slower than Van	Van is slower than Luz	Luz is slower than Bev	Luz is not slower than Dan	Dan_2_true_negate.wav
220.998	11.286	2_true_negate	0.0	2.56	Ron is smaller than Sam	Sam is smaller than Ace	Ace is smaller than Joe	Ace is not smaller than Ron	Ron_2_true_negate.wav
232.28400000000002	11.447000000000001	2_false_negate	1.0	2.541	Tim is faster than Eve	Eve is faster than Fay	Fay is faster than Sam	Tim is not faster than Sam	Tim_3_false_negate.wav
243.731	12.737	2_true_affirm	1.0	3.485	Bud is slower than Joe	Joe is slower than Liz	Liz is slower than Rex	Bud is slower than Rex	Bud_3_true_affirm.wav
