onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.54	2_true_affirm	1.0	0.804	All trabs are fast	All fast things are brown	Abe is a trab	Abe is fast	TRAB_2_true_affirm.wav
10.54	10.269	3_true_affirm	1.0	0.5670000000000001	All hofs are black	All black things are fast	Doc is a hof	Doc is fast	HOF_3_true_affirm.wav
20.809	10.472999999999999	3_true_affirm	1.0	1.17	All jasps are small	All small things are blue	Jen is a jasp	Jen is blue	JASP_3_true_affirm.wav
31.281999999999996	10.154	2_true_affirm	1.0	0.865	All nasps are young	All young things are red	Wes is a nasp	Wes is young 	NASP_2_true_affirm.wav
41.43600000000001	11.049000000000001	3_true_negate	1.0	1.3330000000000002	All drups are white	All white things are young	Moe is not white	Moe is not a drup	DRUP_3_true_negate.wav
52.485	12.687999999999999	2_false_negate	0.0	3.761	All goms are black	All black things are fast	Max is not a gom	Max is not black	GOM_2_false_negate.wav
65.173	11.729000000000001	3_false_affirm	1.0	2.866	All gofs are red	All red things are small	Ned is not small	Ned is a gof	GOF_3_false_affirm.wav
76.902	3.611	control	1.0	0.738	n/a	n/a	n/a	n/a	n/a
80.513	11.333	2_true_negate	1.0	2.0980000000000003	All dreefs are red	All red things are short	Eve is not red	Eve is not a dreef	DREEF_2_true_negate.wav
91.846	3.4939999999999998	control	1.0	0.6579999999999999	n/a	n/a	n/a	n/a	n/a
95.34	4.2219999999999995	control	1.0	0.54	n/a	n/a	n/a	n/a	n/a
99.56200000000001	11.47	2_false_affirm	1.0	2.1590000000000003	All karns are big	All big things are brown	Nat is not big	Nat is a karn	KARN_2_false_affirm.wav
111.03200000000001	12.652999999999999	3_true_affirm	1.0	3.3369999999999997	All larns are white	All white things are tall	Bud is a larn	Bud is tall	LARN_3_true_affirm.wav
123.685	12.863	3_false_negate	1.0	3.15	All gorns are blue	All blue things are fast	Cam is not a gorn	Cam is not fast 	GORN_3_false_negate.wav
136.548	9.638	2_true_affirm	1.0	0.732	All blons are pink	All pink things are young	Ken is a blon	Ken is pink  	BLON_2_true_affirm.wav
146.186	9.668	3_true_affirm	1.0	0.8240000000000001	All keefs are white	All white things are small	Jay is a keef	Jay is small	KEEF_3_true_affirm.wav
155.85399999999998	3.5269999999999997	control	1.0	0.685	n/a	n/a	n/a	n/a	n/a
159.381	3.821	control	1.0	0.535	n/a	n/a	n/a	n/a	n/a
163.202	13.214	3_false_affirm	1.0	3.949	All rabs are old	All old things are blue	Sam is not blue	Sam is a rab	RAB_3_false_affirm.wav
176.416	3.9610000000000003	control	1.0	0.7340000000000001	n/a	n/a	n/a	n/a	n/a
180.377	3.945	control	1.0	0.7070000000000001	n/a	n/a	n/a	n/a	n/a
184.322	4.296	control	1.0	0.606	n/a	n/a	n/a	n/a	n/a
188.618	9.562000000000001	3_true_affirm	1.0	0.652	All puds are red	All red things are old	Roy is a pud	Roy is old 	PUD_3_true_affirm.wav
198.18	10.57	2_true_affirm	1.0	0.875	All nogs are young 	All young things are black	Rob is a nog	Rob is young	NOG_2_true_affirm.wav
208.75	10.744000000000002	2_true_negate	1.0	1.093	All babs are slow	All slow things are blue	Joe is not slow	Joe is not a bab	BAB_2_true_negate.wav
219.49400000000003	4.447	control	1.0	0.7759999999999999	n/a	n/a	n/a	n/a	n/a
223.94099999999997	11.61	2_false_negate	1.0	2.786	All sarns are old	All old things are white	Flo is a sarn	Flo is not old	SARN_2_false_negate.wav
