onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	11.554	2_true_affirm	1.0	2.627	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
11.554	10.54	3_true_affirm	1.0	1.244	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
22.094	11.460999999999999	3_false_negate	1.0	2.128	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
33.555	12.117	2_false_affirm	0.0	2.41	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
45.672	10.227	3_false_affirm	0.0	1.38	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
55.898999999999994	4.3469999999999995	control	1.0	0.655	n/a	n/a	n/a	n/a	n/a
60.246	10.075	3_true_affirm	1.0	1.17	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
70.321	10.94	3_true_affirm	1.0	1.217	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
81.26100000000001	11.481	3_true_negate	0.0	1.778	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
92.742	12.772	3_false_negate	1.0	3.13	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
105.514	4.025	control	1.0	0.743	n/a	n/a	n/a	n/a	n/a
109.539	10.652999999999999	2_true_affirm	1.0	1.402	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
120.19200000000001	4.05	control	1.0	0.754	n/a	n/a	n/a	n/a	n/a
124.242	11.179	3_true_negate	0.0	1.9369999999999998	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
135.421	3.477	control	1.0	0.6509999999999999	n/a	n/a	n/a	n/a	n/a
138.898	4.145	control	1.0	0.516	n/a	n/a	n/a	n/a	n/a
143.043	4.2	control	1.0	0.519	n/a	n/a	n/a	n/a	n/a
147.243	11.078	2_true_affirm	1.0	1.375	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
158.321	12.637	2_true_affirm	1.0	2.92	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
170.958	10.618	2_true_negate	0.0	1.771	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
181.576	4.021	control	1.0	0.732	n/a	n/a	n/a	n/a	n/a
185.597	10.489	3_true_affirm	1.0	1.161	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
196.08599999999998	10.481	2_false_affirm	1.0	1.633	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
206.567	3.85	control	1.0	0.9670000000000001	n/a	n/a	n/a	n/a	n/a
210.417	10.311	2_true_affirm	1.0	1.423	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
220.72799999999998	11.282	2_false_negate	1.0	2.04	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
232.01	3.503	control	1.0	0.688	n/a	n/a	n/a	n/a	n/a
