onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	11.198	2_false_affirm	0.0	2.296	Ned is slower than Max	Max is slower than Sam	Sam is slower than Rob	Sam is slower than Ned	Ned_2_false_affirm.wav
11.198	11.425999999999998	2_false_affirm	0.0	2.169	Nat is smaller than Rex	Rex is smaller than Bud	Bud is smaller than Doc	Doc is smaller than Nat	Nat_3_false_affirm.wav
22.624000000000002	3.758	control	1.0	0.46799999999999997	n/a	n/a	n/a	n/a	n/a
26.381999999999998	16.878	2_true_affirm	0.0	n/a	Abe is taller than Ben	Ben is taller than Edd	Edd is taller than Fay	Abe is taller than Edd	Abe_2_true_affirm.wav
43.26	14.632	2_true_negate	0.0	4.918	Tai is shorter than Rex	Rex is shorter than Van	Van is shorter than Sol	Sol is not shorter than Tai	Tai_3_true_negate.wav
57.891999999999996	16.838	2_true_affirm	0.0	n/a	Lex is shorter than Jon	Jon is shorter than Moe	Moe is shorter than Nat	Lex is shorter than Nat	Lex_3_true_affirm.wav
74.73	3.405	control	1.0	0.516	n/a	n/a	n/a	n/a	n/a
78.135	14.399000000000001	2_true_affirm	1.0	4.747	Don is younger than Lee	Lee is younger than Mac	Mac is younger than Tom	Don is younger than Mac	Don_2_true_affirm.wav
92.53399999999999	4.045	control	1.0	0.42	n/a	n/a	n/a	n/a	n/a
96.579	3.742	control	1.0	0.43799999999999994	n/a	n/a	n/a	n/a	n/a
100.321	17.703	2_false_negate	0.0	n/a	Bee is younger than Ted	Ted is younger than Rae	Rae is younger than Jon	Bee is not younger than Jon	Bee_3_false_negate.wav
118.024	12.892000000000001	2_true_affirm	0.0	3.255	Ebb is bigger than Pit	Pit is bigger than Ann	Ann is bigger than Ebb	Ebb is bigger than Ann	Ebb_2_true_affirm.wav
130.916	4.195	control	1.0	0.518	n/a	n/a	n/a	n/a	n/a
135.111	11.485	2_true_affirm	1.0	2.245	Jep is older than Nan	Nan is older than Lem	Lem is older than Sue	Jep is older than Sue	Jep_3_true_affirm.wav
146.596	3.7239999999999998	control	1.0	0.83	n/a	n/a	n/a	n/a	n/a
150.32	17.299	2_false_negate	0.0	n/a	Dre is faster than Sue	Sue is faster than Ike	Ike is faster than Don	Dre is not faster than Ike	Dre_2_false_negate.wav
167.61900000000003	13.342	2_false_affirm	0.0	4.428999999999999	Don is bigger than Abe	Abe is bigger than Pam	Pam is bigger than Rex	Pam is bigger than Don	Don_2_false_affirm.wav
180.96099999999998	12.392000000000001	2_true_affirm	0.0	3.5460000000000003	Don is faster than Max	Max is faster than Dee	Dee is faster than Sky	Don is faster than Sky	Don_3_true_affirm.wav
193.35299999999998	3.7110000000000003	control	1.0	0.486	n/a	n/a	n/a	n/a	n/a
197.06400000000002	3.26	control	1.0	0.446	n/a	n/a	n/a	n/a	n/a
200.324	4.129	control	1.0	0.447	n/a	n/a	n/a	n/a	n/a
204.453	17.686	2_true_affirm	0.0	n/a	Joy is bigger than Gus	Gus is bigger than Ace	Ace is bigger than Kim	Joy is bigger than Kim	Joy_3_true_affirm.wav
222.139	12.709000000000001	2_true_affirm	0.0	3.378	Wes is older than Pam	Pam is older than Tim	Tim is older than Wes	Wes is older than Tim	Wes_2_true_affirm.wav
234.84799999999998	11.292	2_true_negate	0.0	1.9969999999999999	Dan is slower than Van	Van is slower than Luz	Luz is slower than Bev	Luz is not slower than Dan	Dan_2_true_negate.wav
246.14	11.318	2_true_negate	0.0	2.6189999999999998	Ron is smaller than Sam	Sam is smaller than Ace	Ace is smaller than Joe	Ace is not smaller than Ron	Ron_2_true_negate.wav
257.45799999999997	12.534	2_false_negate	1.0	3.6319999999999997	Tim is faster than Eve	Eve is faster than Fay	Fay is faster than Sam	Tim is not faster than Sam	Tim_3_false_negate.wav
269.992	11.132	2_true_affirm	1.0	1.893	Bud is slower than Joe	Joe is slower than Liz	Liz is slower than Rex	Bud is slower than Rex	Bud_3_true_affirm.wav
