onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	11.071	2_true_affirm	1.0	1.3559999999999999	All trabs are fast	All fast things are brown	Abe is a trab	Abe is fast	TRAB_2_true_affirm.wav
11.071	10.745	3_true_affirm	1.0	1.035	All hofs are black	All black things are fast	Doc is a hof	Doc is fast	HOF_3_true_affirm.wav
21.816	10.398	3_true_affirm	1.0	1.072	All jasps are small	All small things are blue	Jen is a jasp	Jen is blue	JASP_3_true_affirm.wav
32.214	10.234	2_true_affirm	1.0	0.9229999999999999	All nasps are young	All young things are red	Wes is a nasp	Wes is young 	NASP_2_true_affirm.wav
42.448	11.138	3_true_negate	1.0	1.446	All drups are white	All white things are young	Moe is not white	Moe is not a drup	DRUP_3_true_negate.wav
53.586000000000006	10.298	2_false_negate	0.0	1.3840000000000001	All goms are black	All black things are fast	Max is not a gom	Max is not black	GOM_2_false_negate.wav
63.88399999999999	9.738999999999999	3_false_affirm	1.0	0.892	All gofs are red	All red things are small	Ned is not small	Ned is a gof	GOF_3_false_affirm.wav
73.623	3.3710000000000004	control	1.0	0.478	n/a	n/a	n/a	n/a	n/a
76.994	10.738	2_true_negate	1.0	1.485	All dreefs are red	All red things are short	Eve is not red	Eve is not a dreef	DREEF_2_true_negate.wav
87.73200000000001	3.159	control	1.0	0.349	n/a	n/a	n/a	n/a	n/a
90.891	4.034	control	1.0	0.344	n/a	n/a	n/a	n/a	n/a
94.925	10.059	2_false_affirm	1.0	0.764	All karns are big	All big things are brown	Nat is not big	Nat is a karn	KARN_2_false_affirm.wav
104.984	10.172	3_true_affirm	1.0	0.87	All larns are white	All white things are tall	Bud is a larn	Bud is tall	LARN_3_true_affirm.wav
115.156	10.859000000000002	3_false_negate	0.0	1.136	All gorns are blue	All blue things are fast	Cam is not a gorn	Cam is not fast 	GORN_3_false_negate.wav
126.015	10.289000000000001	2_true_affirm	1.0	1.386	All blons are pink	All pink things are young	Ken is a blon	Ken is pink  	BLON_2_true_affirm.wav
136.304	9.719	3_true_affirm	1.0	0.87	All keefs are white	All white things are small	Jay is a keef	Jay is small	KEEF_3_true_affirm.wav
146.023	3.193	control	1.0	0.364	n/a	n/a	n/a	n/a	n/a
149.216	3.603	control	1.0	0.32799999999999996	n/a	n/a	n/a	n/a	n/a
152.819	10.489	3_false_affirm	1.0	1.236	All rabs are old	All old things are blue	Sam is not blue	Sam is a rab	RAB_3_false_affirm.wav
163.308	3.678	control	1.0	0.45	n/a	n/a	n/a	n/a	n/a
166.986	3.594	control	1.0	0.373	n/a	n/a	n/a	n/a	n/a
170.58	3.99	control	1.0	0.287	n/a	n/a	n/a	n/a	n/a
174.57	9.704	3_true_affirm	1.0	0.81	All puds are red	All red things are old	Roy is a pud	Roy is old 	PUD_3_true_affirm.wav
184.274	10.850999999999999	2_true_affirm	1.0	1.179	All nogs are young 	All young things are black	Rob is a nog	Rob is young	NOG_2_true_affirm.wav
195.125	10.844000000000001	2_true_negate	1.0	1.2	All babs are slow	All slow things are blue	Joe is not slow	Joe is not a bab	BAB_2_true_negate.wav
205.96900000000002	4.177	control	1.0	0.48700000000000004	n/a	n/a	n/a	n/a	n/a
210.146	10.409	2_false_negate	1.0	1.5859999999999999	All sarns are old	All old things are white	Flo is a sarn	Flo is not old	SARN_2_false_negate.wav
