onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.076	2_true_affirm	1.0	1.138	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
10.076	10.139	3_true_affirm	1.0	0.843	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
20.215	10.6	3_false_negate	1.0	1.276	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
30.815	10.964	2_false_affirm	0.0	1.286	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
41.778999999999996	9.844	3_false_affirm	0.0	1.004	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
51.623000000000005	4.155	control	1.0	0.47	n/a	n/a	n/a	n/a	n/a
55.778	9.824	3_true_affirm	1.0	0.915	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
65.602	10.639000000000001	3_true_affirm	1.0	0.929	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
76.241	11.409	3_true_negate	1.0	1.695	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
87.65	10.613	3_false_negate	0.0	0.965	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
98.26299999999999	3.634	control	1.0	0.35100000000000003	n/a	n/a	n/a	n/a	n/a
101.897	10.475	2_true_affirm	1.0	1.214	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
112.37200000000001	3.642	control	1.0	0.35	n/a	n/a	n/a	n/a	n/a
116.014	11.453	3_true_negate	1.0	2.208	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
127.46700000000001	3.444	control	1.0	0.616	n/a	n/a	n/a	n/a	n/a
130.911	3.945	control	1.0	0.309	n/a	n/a	n/a	n/a	n/a
134.856	4.0680000000000005	control	1.0	0.391	n/a	n/a	n/a	n/a	n/a
138.924	11.085999999999999	2_true_affirm	1.0	1.364	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
150.01	10.557	2_true_affirm	1.0	0.825	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
160.567	10.630999999999998	2_true_negate	1.0	1.778	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
171.19799999999998	3.7569999999999997	control	1.0	0.461	n/a	n/a	n/a	n/a	n/a
174.955	10.481	3_true_affirm	1.0	1.1740000000000002	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
185.43599999999998	9.884	2_false_affirm	1.0	1.026	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
195.32	3.295	control	1.0	0.40700000000000003	n/a	n/a	n/a	n/a	n/a
198.615	9.976	2_true_affirm	1.0	1.08	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
208.59099999999998	10.35	2_false_negate	1.0	1.1159999999999999	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
218.94099999999997	3.1839999999999997	control	1.0	0.365	n/a	n/a	n/a	n/a	n/a
