onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.354000000000001	2_false_affirm	1.0	1.4340000000000002	Ned is slower than Max	Max is slower than Sam	Sam is slower than Rob	Sam is slower than Ned	Ned_2_false_affirm.wav
10.354000000000001	11.321	2_false_affirm	1.0	2.079	Nat is smaller than Rex	Rex is smaller than Bud	Bud is smaller than Doc	Doc is smaller than Nat	Nat_3_false_affirm.wav
21.675	3.98	control	1.0	0.685	n/a	n/a	n/a	n/a	n/a
25.655	10.873	2_true_affirm	1.0	1.972	Abe is taller than Ben	Ben is taller than Edd	Edd is taller than Fay	Abe is taller than Edd	Abe_2_true_affirm.wav
36.528	11.624	2_true_negate	0.0	1.896	Tai is shorter than Rex	Rex is shorter than Van	Van is shorter than Sol	Sol is not shorter than Tai	Tai_3_true_negate.wav
48.152	10.415999999999999	2_true_affirm	1.0	1.56	Lex is shorter than Jon	Jon is shorter than Moe	Moe is shorter than Nat	Lex is shorter than Nat	Lex_3_true_affirm.wav
58.568000000000005	3.4219999999999997	control	1.0	0.539	n/a	n/a	n/a	n/a	n/a
61.99	10.905	2_true_affirm	1.0	1.263	Don is younger than Lee	Lee is younger than Mac	Mac is younger than Tom	Don is younger than Mac	Don_2_true_affirm.wav
72.895	4.0280000000000005	control	1.0	0.405	n/a	n/a	n/a	n/a	n/a
76.923	3.737	control	1.0	0.457	n/a	n/a	n/a	n/a	n/a
80.66	11.272	2_false_negate	1.0	1.546	Bee is younger than Ted	Ted is younger than Rae	Rae is younger than Jon	Bee is not younger than Jon	Bee_3_false_negate.wav
91.932	12.323	2_true_affirm	0.0	2.662	Ebb is bigger than Pit	Pit is bigger than Ann	Ann is bigger than Ebb	Ebb is bigger than Ann	Ebb_2_true_affirm.wav
104.255	4.246	control	1.0	0.5670000000000001	n/a	n/a	n/a	n/a	n/a
108.501	10.782	2_true_affirm	1.0	1.534	Jep is older than Nan	Nan is older than Lem	Lem is older than Sue	Jep is older than Sue	Jep_3_true_affirm.wav
119.28299999999999	3.333	control	0.0	0.462	n/a	n/a	n/a	n/a	n/a
122.616	11.119000000000002	2_false_negate	1.0	1.821	Dre is faster than Sue	Sue is faster than Ike	Ike is faster than Don	Dre is not faster than Ike	Dre_2_false_negate.wav
133.735	12.139000000000001	2_false_affirm	1.0	3.22	Don is bigger than Abe	Abe is bigger than Pam	Pam is bigger than Rex	Pam is bigger than Don	Don_2_false_affirm.wav
145.874	10.57	2_true_affirm	1.0	1.72	Don is faster than Max	Max is faster than Dee	Dee is faster than Sky	Don is faster than Sky	Don_3_true_affirm.wav
156.444	3.7110000000000003	control	1.0	0.47700000000000004	n/a	n/a	n/a	n/a	n/a
160.155	3.26	control	1.0	0.43799999999999994	n/a	n/a	n/a	n/a	n/a
163.415	4.096	control	1.0	0.39399999999999996	n/a	n/a	n/a	n/a	n/a
167.511	10.963	2_true_affirm	1.0	1.253	Joy is bigger than Gus	Gus is bigger than Ace	Ace is bigger than Kim	Joy is bigger than Kim	Joy_3_true_affirm.wav
178.47400000000002	10.806	2_true_affirm	0.0	1.493	Wes is older than Pam	Pam is older than Tim	Tim is older than Wes	Wes is older than Tim	Wes_2_true_affirm.wav
189.28	13.279000000000002	2_true_negate	1.0	4.0	Dan is slower than Van	Van is slower than Luz	Luz is slower than Bev	Luz is not slower than Dan	Dan_2_true_negate.wav
202.55900000000003	11.668	2_true_negate	0.0	2.96	Ron is smaller than Sam	Sam is smaller than Ace	Ace is smaller than Joe	Ace is not smaller than Ron	Ron_2_true_negate.wav
214.227	10.923	2_false_negate	1.0	2.001	Tim is faster than Eve	Eve is faster than Fay	Fay is faster than Sam	Tim is not faster than Sam	Tim_3_false_negate.wav
225.15	10.605	2_true_affirm	1.0	1.361	Bud is slower than Joe	Joe is slower than Liz	Liz is slower than Rex	Bud is slower than Rex	Bud_3_true_affirm.wav
