onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	9.633	2_true_affirm	1.0	0.7120000000000001	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
9.633	9.98	3_true_affirm	1.0	0.6759999999999999	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
19.613	9.847999999999999	3_false_negate	1.0	0.52	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
29.461	10.488	2_false_affirm	1.0	0.7759999999999999	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
39.949	9.628	3_false_affirm	1.0	0.7929999999999999	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
49.577	4.329	control	1.0	0.643	n/a	n/a	n/a	n/a	n/a
53.906000000000006	9.623	3_true_affirm	1.0	0.7190000000000001	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
63.528999999999996	10.849	3_true_affirm	1.0	1.124	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
74.378	10.494000000000002	3_true_negate	1.0	0.787	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
84.87200000000001	11.177999999999999	3_false_negate	1.0	1.521	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
96.05	3.8160000000000003	control	1.0	0.539	n/a	n/a	n/a	n/a	n/a
99.866	10.309000000000001	2_true_affirm	1.0	1.068	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
110.175	3.833	control	1.0	0.552	n/a	n/a	n/a	n/a	n/a
114.008	10.025	3_true_negate	1.0	0.789	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
124.03299999999999	3.36	control	1.0	0.534	n/a	n/a	n/a	n/a	n/a
127.39299999999999	4.079	control	1.0	0.45	n/a	n/a	n/a	n/a	n/a
131.472	4.103	control	1.0	0.42700000000000005	n/a	n/a	n/a	n/a	n/a
135.575	10.251	2_true_affirm	1.0	0.536	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
145.826	10.214	2_true_affirm	1.0	0.501	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
156.04	9.701	2_true_negate	1.0	0.8390000000000001	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
165.74099999999999	3.903	control	1.0	0.631	n/a	n/a	n/a	n/a	n/a
169.644	9.887	3_true_affirm	1.0	0.563	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
179.53099999999998	9.747	2_false_affirm	1.0	0.902	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
189.278	3.484	control	1.0	0.58	n/a	n/a	n/a	n/a	n/a
192.762	9.415	2_true_affirm	1.0	0.49	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
202.17700000000002	10.052999999999999	2_false_negate	1.0	0.795	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
212.23	3.3680000000000003	control	1.0	0.551	n/a	n/a	n/a	n/a	n/a
