onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	12.758	2_false_affirm	0.0	3.827	Ned is slower than Max	Max is slower than Sam	Sam is slower than Rob	Sam is slower than Ned	Ned_2_false_affirm.wav
12.758	12.665999999999999	2_false_affirm	0.0	3.411	Nat is smaller than Rex	Rex is smaller than Bud	Bud is smaller than Doc	Doc is smaller than Nat	Nat_3_false_affirm.wav
25.424	3.955	control	1.0	0.667	n/a	n/a	n/a	n/a	n/a
29.379	12.443	2_true_affirm	1.0	3.503	Abe is taller than Ben	Ben is taller than Edd	Edd is taller than Fay	Abe is taller than Edd	Abe_2_true_affirm.wav
41.821999999999996	13.788	2_true_negate	0.0	4.08	Tai is shorter than Rex	Rex is shorter than Van	Van is shorter than Sol	Sol is not shorter than Tai	Tai_3_true_negate.wav
55.61	10.585	2_true_affirm	1.0	1.739	Lex is shorter than Jon	Jon is shorter than Moe	Moe is shorter than Nat	Lex is shorter than Nat	Lex_3_true_affirm.wav
66.195	3.637	control	1.0	0.7509999999999999	n/a	n/a	n/a	n/a	n/a
69.832	12.963	2_true_affirm	1.0	3.315	Don is younger than Lee	Lee is younger than Mac	Mac is younger than Tom	Don is younger than Mac	Don_2_true_affirm.wav
82.795	4.162	control	1.0	0.54	n/a	n/a	n/a	n/a	n/a
86.95700000000001	3.782	control	1.0	0.48	n/a	n/a	n/a	n/a	n/a
90.73899999999999	13.043	2_false_negate	1.0	3.3369999999999997	Bee is younger than Ted	Ted is younger than Rae	Rae is younger than Jon	Bee is not younger than Jon	Bee_3_false_negate.wav
103.78200000000001	14.100999999999999	2_true_affirm	0.0	4.452	Ebb is bigger than Pit	Pit is bigger than Ann	Ann is bigger than Ebb	Ebb is bigger than Ann	Ebb_2_true_affirm.wav
117.883	4.147	control	1.0	0.474	n/a	n/a	n/a	n/a	n/a
122.03	12.369000000000002	2_true_affirm	1.0	3.13	Jep is older than Nan	Nan is older than Lem	Lem is older than Sue	Jep is older than Sue	Jep_3_true_affirm.wav
134.399	3.4410000000000003	control	1.0	0.563	n/a	n/a	n/a	n/a	n/a
137.84	14.534	2_false_negate	1.0	5.227	Dre is faster than Sue	Sue is faster than Ike	Ike is faster than Don	Dre is not faster than Ike	Dre_2_false_negate.wav
152.374	13.868	2_false_affirm	0.0	4.971	Don is bigger than Abe	Abe is bigger than Pam	Pam is bigger than Rex	Pam is bigger than Don	Don_2_false_affirm.wav
166.24200000000002	13.140999999999998	2_true_affirm	1.0	4.292	Don is faster than Max	Max is faster than Dee	Dee is faster than Sky	Don is faster than Sky	Don_3_true_affirm.wav
179.38299999999998	3.878	control	1.0	0.6579999999999999	n/a	n/a	n/a	n/a	n/a
183.261	3.36	control	1.0	0.536	n/a	n/a	n/a	n/a	n/a
186.62099999999998	4.248	control	1.0	0.537	n/a	n/a	n/a	n/a	n/a
190.86900000000003	12.299000000000001	2_true_affirm	1.0	2.5860000000000003	Joy is bigger than Gus	Gus is bigger than Ace	Ace is bigger than Kim	Joy is bigger than Kim	Joy_3_true_affirm.wav
203.168	13.763	2_true_affirm	0.0	4.446000000000001	Wes is older than Pam	Pam is older than Tim	Tim is older than Wes	Wes is older than Tim	Wes_2_true_affirm.wav
216.93099999999998	13.647	2_true_negate	1.0	4.343999999999999	Dan is slower than Van	Van is slower than Luz	Luz is slower than Bev	Luz is not slower than Dan	Dan_2_true_negate.wav
230.578	12.787	2_true_negate	0.0	4.081	Ron is smaller than Sam	Sam is smaller than Ace	Ace is smaller than Joe	Ace is not smaller than Ron	Ron_2_true_negate.wav
243.365	12.675999999999998	2_false_negate	1.0	3.7460000000000004	Tim is faster than Eve	Eve is faster than Fay	Fay is faster than Sam	Tim is not faster than Sam	Tim_3_false_negate.wav
256.041	12.982999999999999	2_true_affirm	1.0	3.737	Bud is slower than Joe	Joe is slower than Liz	Liz is slower than Rex	Bud is slower than Rex	Bud_3_true_affirm.wav
