onset	duration	trial_type	accuracy	response_time	premise1	premise2	premise3	conclusion	stim_file
0.0	10.193	2_true_affirm	1.0	1.263	All progs are slow	All slow things are black	Gus is a prog 	Gus is slow	PROG_2_true_affirm.wav
10.193	10.072000000000001	3_true_affirm	1.0	0.7440000000000001	All mogs are short	All short things are red	Pam is a mog	Pam is red	MOG_3_true_affirm.wav
20.265	10.382	3_false_negate	1.0	1.068	All smods are young	All young things are pink	Lex is a smod	Lex is not pink 	SMOD_3_false_negate.wav
30.647	10.689	2_false_affirm	0.0	0.9740000000000001	All mods are pink	All pink things are tall	Jon is pink	Jon is a mod	MOD_2_false_affirm.wav
41.336000000000006	10.138	3_false_affirm	0.0	1.288	All plods are black	All black things are short	Tom is short	Tom is a plod 	PLOD_3_false_affirm.wav
51.474	4.336	control	1.0	0.6459999999999999	n/a	n/a	n/a	n/a	n/a
55.81	10.125	3_true_affirm	1.0	1.21	All geds are big	All big things are brown	Lou is a ged	Lou is brown 	GED_3_true_affirm.wav
65.935	10.606	3_true_affirm	1.0	0.897	All peefs are blue	All blue things are big	Lee is a peef	Lee is big	PEEF_3_true_affirm.wav
76.541	11.104000000000001	3_true_negate	1.0	1.386	All rogs are green	All green things are tall	Mac is not tall	Mac is not a rog	ROG_3_true_negate.wav
87.645	10.719000000000001	3_false_negate	0.0	1.061	All brubs are green	All green things are old	Tim is not a brub	Tim is not old 	BRUB_3_false_negate.wav
98.36399999999999	3.9739999999999998	control	1.0	0.687	n/a	n/a	n/a	n/a	n/a
102.338	10.503	2_true_affirm	1.0	1.256	All nufs are fast	All fast things are blue	Jef is a nuf	Jef is fast 	NUF_2_true_affirm.wav
112.84100000000001	3.748	control	1.0	0.45899999999999996	n/a	n/a	n/a	n/a	n/a
116.589	11.029000000000002	3_true_negate	1.0	1.791	All slofs are red	All red things are slow	Liz is not slow	Liz is not a slof	SLOF_3_true_negate.wav
127.618	3.2430000000000003	control	1.0	0.43	n/a	n/a	n/a	n/a	n/a
130.861	4.063	control	1.0	0.44799999999999995	n/a	n/a	n/a	n/a	n/a
134.924	4.09	control	1.0	0.384	n/a	n/a	n/a	n/a	n/a
139.014	10.819	2_true_affirm	1.0	1.092	All zods are brown	All brown things are old	Kim is a zod	Kim is brown	ZOD_2_true_affirm.wav
149.833	10.716	2_true_affirm	1.0	1.004	All glums are green	All green things are slow	Lin is a glum	Lin is green 	GLUM_2_true_affirm.wav
160.549	11.318	2_true_negate	0.0	2.4619999999999997	All grods are tall	All tall things are green	Rex is not tall	Rex is not a grod	GROD_2_true_negate.wav
171.86700000000002	3.78	control	1.0	0.498	n/a	n/a	n/a	n/a	n/a
175.64700000000002	10.33	3_true_affirm	1.0	1.0190000000000001	All gluds are brown	All brown things are tall	Edd is a glud	Edd is tall 	GLUD_3_true_affirm.wav
185.977	10.046	2_false_affirm	1.0	1.1909999999999998	All gufs are blue	All blue things are fast	Ben is not blue	Ben is a guf	GUF_2_false_affirm.wav
196.023	3.359	control	1.0	0.47100000000000003	n/a	n/a	n/a	n/a	n/a
199.382	10.869000000000002	2_true_affirm	1.0	1.939	All mabs are white	All white things are tall	Ace is a mab	Ace is white	MAB_2_true_affirm.wav
210.25099999999998	10.562000000000001	2_false_negate	1.0	1.325	All pleefs are blue	All blue things are tall	Fay is a pleef	Fay is not blue	PLEEF_2_false_negate.wav
220.813	3.285	control	1.0	0.479	n/a	n/a	n/a	n/a	n/a
